cruiseID,Station,depth_max,dec_lat,dec_lon,time_gmt,year,month,day,temp (degC),salinity,DO (mg/L),Avg chl a (ug/L),NH4  (uM),PO4  (uM),NO3+NO2 (uM),NO3   (uM),NO2  (uM),Si    (uM),8-day seascapes,monthly seascapes,conc_deployDurMin,focus_threshold,sampled_vol_per_min,total_vol_sampled,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,timeStamp,timestamp,deployment_id,deployDurMin
WS23259,CAL2,7.9,26.383,-82.001,10:24:00 AM,2023,9,18,31.128,36.402,5.728,1.350399525,0.8,0.02,0.04,0.02,0.02,32.96,27.0,27.0,4.2,0.95,62.4,262.8,,,,,,,2023-09-18 10:24:00,2023-09-18 10:24:02,336.0,4.2
WS23259,CAL3,9.4,26.342,-82.042,11:03:00 AM,2023,9,18,31.018,36.859,5.747,1.581009625,2.43,0.14,1.84,1.64,0.2,26.7,27.0,27.0,,,,,,,,,,,2023-09-18 11:03:00,,,
WS23259,CAL4,13.0,26.255,-82.139,12:02:00 PM,2023,9,18,31.07,37.126,5.628,2.158089225,1.07,0.09,0.87,0.76,0.11,23.27,21.0,21.0,4.13,0.95,62.4,257.92,,,,,,,2023-09-18 12:02:00,2023-09-18 12:02:00,337.0,4.133333333333334
WS23259,CAL5,18.5,26.184,-82.214,1:41:00 PM,2023,9,18,30.976,36.893,5.531,1.064354306,1.1,0.04,0.13,0.06,0.07,11.31,21.0,21.0,5.0,0.95,62.4,312.0,,,,,,,2023-09-18 13:41:00,2023-09-18 13:40:58,338.0,5.0
WS23259,CAL6,30.0,25.939,-82.481,4:23:00 PM,2023,9,18,31.154,36.332,5.738,0.299349648,0.25,0.03,0.07,0.05,0.02,2.5,15.0,15.0,5.5,0.95,62.4,343.2,,,,,,,2023-09-18 16:23:00,2023-09-18 16:22:54,339.0,5.5
WS23259,RP1,1.0,26.545,-82.212,8:42:00 PM,2023,9,18,31.581,36.007,5.8536,5.357804356,0.56,0.07,0.02,0.01,0.01,29.97,27.0,27.0,2.62,0.95,62.4,163.28,,,,,,,2023-09-18 20:42:00,2023-09-18 20:42:50,340.0,2.6166666666666667
WS23259,RP2,8.9,26.553,-82.256,9:07:00 PM,2023,9,18,31.584,36.246,6.2568,4.978073784,0.15,0.04,0.045,0.025,0.02,17.9,27.0,27.0,0.32,0.95,62.4,19.76,,,,,,,2023-09-18 21:07:00,2023-09-18 21:07:00,341.0,0.31666666666666665
WS23259,RP3,12.4,26.552,-82.331,9:44:00 PM,2023,9,18,31.53,36.431,6.5714,2.171948005,1.57,0.03,0.06,0.04,0.02,3.89,27.0,27.0,4.87,0.95,62.4,33.68,,,,,,,2023-09-18 21:44:00,2023-09-18 21:44:04,342.0,4.866666666666666
WS23259,BG1,12.6,26.71,-82.266,11:17:00 PM,2023,9,18,31.426,34.365,6.0926,6.685475482,2.44,0.3,0.42,0.34,0.08,18.52,27.0,27.0,4.93,0.95,62.4,37.84,,,,,,,2023-09-18 23:17:00,2023-09-18 23:17:09,343.0,4.933333333333334
WS23259,BG2,11.6,26.689,-82.341,11:57:00 PM,2023,9,18,31.077,35.688,6.4428,3.805066643,0.94,0.09,0.49,0.42,0.07,11.01,27.0,27.0,4.67,0.95,62.4,291.2,,,,,,,2023-09-18 23:57:00,2023-09-18 23:57:00,344.0,4.666666666666667
WS23259,BG3,16.2,26.669,-82.415,12:39:00 AM,2023,9,19,30.863,36.57,6.0904,2.510102237,0.44,0.03,0.03,0.02,0.01,5.68,21.0,21.0,4.63,0.95,62.4,289.12,,,,,,,2023-09-19 00:39:00,2023-09-19 00:39:07,345.0,4.633333333333334
WS23259,RP4,17.1,26.578,-82.499,1:32:00 AM,2023,9,19,31.033,36.62,5.8215,1.364258305,0.205,0.02,0.035,0.005,0.03,6.965,21.0,21.0,4.37,0.95,62.4,272.48,,,,,,,2023-09-19 01:32:00,2023-09-19 01:32:37,346.0,4.366666666666666
WS23259,BG4,20.4,26.63,-82.557,2:09:00 AM,2023,9,19,30.901,36.628,5.7478,0.996723459,2.49,0.06,0.57,0.51,0.06,6.46,15.0,15.0,4.75,0.95,62.4,296.4,,,,,,,2023-09-19 02:09:00,2023-09-19 02:09:37,347.0,4.75
WS23259,GP5,26.2,26.595,-82.692,3:13:00 AM,2023,9,19,30.836,36.432,5.7952,0.513883563,0.62,0.02,0.05,0.05,0.0,3.31,15.0,15.0,5.5,0.95,62.4,343.2,,,,,,,2023-09-19 03:13:00,2023-09-19 03:13:28,348.0,5.5
WS23259,BG6,32.5,26.542,-82.868,4:30:00 AM,2023,9,19,30.735,36.369,5.7777,0.329561789,1.795,0.015,0.02,0.015,0.005,2.78,15.0,15.0,4.9,0.95,62.4,35.76,,,,,,,2023-09-19 04:30:00,2023-09-19 04:30:05,349.0,4.9
WS23259,BG7,41.0,26.493,-83.037,5:48:00 AM,2023,9,19,30.377,36.244,5.7896,0.202338188,2.24,0.06,0.59,0.52,0.07,2.94,15.0,15.0,8.87,0.95,62.4,553.28,,,,,,,2023-09-19 05:48:00,2023-09-19 05:48:03,350.0,8.866666666666667
WS23259,V9,39.9,26.734,-83.103,8:25:00 AM,2023,9,19,30.301,36.323,5.828,0.24003407,1.4,0.04,0.3,0.27,0.03,1.66,15.0,15.0,6.65,0.95,62.4,414.96,,,,,,,2023-09-19 08:25:00,2023-09-19 08:25:01,351.0,6.65
WS23259,V8,32.2,26.831,-82.965,10:08:00 AM,2023,9,19,30.22,36.313,5.743,0.525524938,0.2,0.01,0.02,0.02,0.0,2.46,15.0,15.0,8.18,0.95,62.4,51.64,,,,,,,2023-09-19 10:08:00,2023-09-19 10:08:03,352.0,8.183333333333334
WS23259,V7,30.1,26.879,-82.891,11:19:00 AM,2023,9,19,30.455,36.504,5.817,0.602579755,0.95,0.02,0.03,0.03,0.0,1.47,15.0,15.0,,,,,,,,,,,2023-09-19 11:19:00,,,
WS23259,V6,26.4,26.918,-82.822,12:15:00 PM,2023,9,19,30.41,36.533,5.6695,0.935190476,0.64,0.08,0.9,0.82,0.08,3.46,15.0,15.0,6.18,0.95,62.4,385.84,,,,,,,2023-09-19 12:15:00,2023-09-19 12:15:00,353.0,6.183333333333334
WS23259,V5,24.0,26.954,-82.759,1:15:00 PM,2023,9,19,30.49,36.718,5.981,0.954592768,0.11,0.02,0.01,0.01,0.0,0.0,15.0,15.0,5.85,0.95,62.4,365.4,,,,,,,2023-09-19 13:15:00,2023-09-19 13:15:00,354.0,5.85
WS23259,V4,19.5,26.997,-82.684,2:01:00 PM,2023,9,19,30.566,36.796,6.003,1.601520619,0.3,0.02,0.08,0.04,0.04,0.39,21.0,21.0,4.2,0.95,62.4,262.8,,,,,,,2023-09-19 14:01:00,2023-09-19 14:00:55,355.0,4.2
WS23259,V3,15.1,27.035,-82.612,2:51:00 PM,2023,9,19,30.58,36.801,6.15,1.917500804,0.14,0.01,0.02,0.01,0.01,0.41,21.0,21.0,0.43,0.95,62.4,27.4,,,,,,,2023-09-19 14:51:00,2023-09-19 14:50:39,356.0,0.43333333333333335
WS23259,V2,12.4,27.072,-82.546,3:42:00 PM,2023,9,19,30.584,36.636,5.882,3.1160081,0.46,0.02,0.07,0.06,0.01,4.96,21.0,27.0,1.58,0.95,62.4,98.8,,,,,,,2023-09-19 15:42:00,2023-09-19 15:42:51,357.0,1.5833333333333333
WS23259,V1,8.5,27.108,-82.483,4:27:00 PM,2023,9,19,30.41,36.431,5.069,1.47041656,0.0975,0.1225,0.0175,0.0075,0.01,24.5825,27.0,27.0,0.63,0.95,62.4,39.52,,,,,,,2023-09-19 16:27:00,2023-09-19 16:29:31,358.0,0.6333333333333333
WS23259,AMI1,7.7,27.496,-82.75,7:33:00 PM,2023,9,19,30.316,36.696,5.913,2.859343494,0.1,0.03,0.0,0.0,0.0,15.83,27.0,27.0,,,,,,,,,,,2023-09-19 19:33:00,,,
WS23259,AMI2,12.7,27.458,-82.846,8:20:00 PM,2023,9,19,30.378,36.99,6.008,3.438086148,0.62,0.04,0.09,0.07,0.02,4.37,27.0,27.0,8.13,0.95,62.4,57.52,,,,,,,2023-09-19 20:20:00,2023-09-19 20:20:00,359.0,8.133333333333333
WS23259,AMI3,17.2,27.421,-82.945,9:27:00 PM,2023,9,19,30.422,36.965,6.0124,5.100031048,0.01,0.03,0.05,0.04,0.01,0.0,21.0,21.0,16.48,0.95,62.4,128.56,,,,,,,2023-09-19 21:27:00,2023-09-19 21:27:25,360.0,16.483333333333334
WS23259,AMI4,20.6,27.38,-83.033,10:17:00 PM,2023,9,19,30.581,37.04,6.0929,2.630950799,0.15,0.05,0.11,0.08,0.03,0.09,21.0,21.0,6.07,0.95,62.4,378.56,,,,,,,2023-09-19 22:17:00,2023-09-19 22:17:01,361.0,6.066666666666666
WS23259,AMI5,29.0,27.341,-83.129,11:10:00 PM,2023,9,19,30.565,37.014,5.5192,2.430275665,0.84,0.06,0.6,0.47,0.13,3.48,21.0,15.0,6.48,0.95,62.4,44.56,,,,,,,2023-09-19 23:10:00,2023-09-19 23:10:06,362.0,6.483333333333333
WS23259,AMI6,35.6,27.305,-83.223,11:56:00 PM,2023,9,19,30.595,36.931,5.5413,1.702412538,0.08,0.03,0.13,0.08,0.05,2.68,15.0,15.0,8.83,0.95,62.4,551.2,,,,,,,2023-09-19 23:56:00,2023-09-19 23:56:22,363.0,8.833333333333334
WS23259,AMI7,41.1,27.264,-83.321,1:03:00 AM,2023,9,20,30.129,36.363,5.6492,0.732297936,0.01,0.03,0.06,0.03,0.03,1.42,15.0,15.0,9.62,0.95,62.4,6.8,,,,,,,2023-09-20 01:03:00,2023-09-20 01:03:38,364.0,9.616666666666667
WS23259,AMI8,44.4,27.228,-83.412,1:53:00 AM,2023,9,20,29.902,36.03,5.6962,0.621982047,0.03,0.02,0.04,0.04,0.0,2.42,15.0,15.0,0.32,0.95,62.4,19.76,,,,,,,2023-09-20 01:53:00,2023-09-20 01:53:33,365.0,0.31666666666666665
WS23259,AMI9,45.1,27.188,-83.503,2:48:00 AM,2023,9,20,29.996,36.179,5.6447,0.733406639,0.45,0.05,0.5,0.32,0.18,1.75,15.0,15.0,,,,,,,,,,,2023-09-20 02:48:00,,,
WS23259,TB10,37.2,27.624,-83.494,6:08:00 AM,2023,9,20,30.421,36.893,5.3884,2.263970304,0.57,0.05,0.58,0.42,0.16,3.06,15.0,15.0,10.2,0.95,62.4,636.48,,,,,,,2023-09-20 06:08:00,2023-09-20 06:08:17,366.0,10.2
WS23259,TB5,31.3,27.614,-83.302,9:41:00 AM,2023,9,20,30.465,37.055,5.126,0.904146809,1.09,0.02,0.36,0.24,0.12,6.67,15.0,21.0,6.98,0.95,62.4,435.76,,,,,,,2023-09-20 09:41:00,2023-09-20 09:41:02,367.0,6.983333333333333
WS23259,TB4,22.8,27.616,-83.133,11:21:00 AM,2023,9,20,30.242,37.052,5.148,1.58322703,0.84,0.01,0.58,0.33,0.25,7.02,21.0,21.0,5.83,0.95,62.4,364.0,,,,,,,2023-09-20 11:21:00,2023-09-20 11:21:02,368.0,5.833333333333333
WS23259,TB3,14.1,27.672,-83.003,12:43:00 PM,2023,9,20,29.953,37.015,5.267,1.585998786,1.155,0.02,0.09,0.045,0.045,6.73,27.0,21.0,4.85,0.95,62.4,32.64,,,,,,,2023-09-20 12:43:00,2023-09-20 12:43:00,369.0,4.85
WS23259,ROME4,11.0,27.649,-82.923,1:27:00 PM,2023,9,20,29.879,36.726,5.352,3.128203826,0.04,0.05,0.03,0.01,0.02,14.11,27.0,27.0,,,,,,,,,,,2023-09-20 13:27:00,,,
WS23259,ROME5,8.7,27.652,-82.842,2:09:00 PM,2023,9,20,29.607,36.482,5.418,4.567853895,0.9,0.2,0.95,0.84,0.11,25.23,27.0,27.0,,,,,,,,,,,2023-09-20 14:09:00,,,
WS23259,TB2,11.4,27.742,-82.93,3:00:00 PM,2023,9,20,29.878,36.898,5.227,1.935794393,0.22,0.04,0.06,0.04,0.02,9.03,27.0,27.0,0.67,0.95,62.4,41.6,,,,,,,2023-09-20 15:00:00,2023-09-20 15:02:20,370.0,0.6666666666666666
WS23259,TB1,6.4,27.803,-82.883,3:48:00 PM,2023,9,20,29.647,36.339,5.777,4.463081518,0.03,0.0,0.035,0.02,0.015,1.8675,27.0,27.0,,,,,,,,,,,2023-09-20 15:48:00,,,
WS23259,CW1,1.0,28.009,-82.849,5:23:00 PM,2023,9,20,29.759,36.481,5.291,4.955899736,1.02,0.02,0.17,0.11,0.06,19.06,21.0,21.0,,,,,,,,,,,2023-09-20 17:23:00,,,
WS23259,CW2,8.7,28.017,-82.892,5:48:00 PM,2023,9,20,29.702,36.178,5.601,3.010681372,0.46,0.06,0.44,0.32,0.12,7.9,21.0,21.0,1.2,0.95,62.4,74.88,,,,,,,2023-09-20 17:48:00,2023-09-20 17:50:21,371.0,1.2
WS23259,CW3,10.6,28.011,-82.96,6:33:00 PM,2023,9,20,29.727,36.341,5.524,5.124976852,0.82,0.04,0.11,0.03,0.08,2.71,21.0,21.0,4.93,0.95,62.4,37.84,,,,,,,2023-09-20 18:33:00,2023-09-20 18:32:51,372.0,4.933333333333334
WS23259,CW4,15.6,28.012,-83.08,7:26:00 PM,2023,9,20,29.951,36.689,5.534,3.898751996,0.4,0.06,0.31,0.22,0.09,1.82,21.0,21.0,6.13,0.95,62.4,382.72,,,,,,,2023-09-20 19:26:00,2023-09-20 19:26:04,373.0,6.133333333333334
WS23259,CW5,21.0,28.01,-83.237,8:41:00 PM,2023,9,20,30.163,36.979,5.4489,3.8316755,0.29,0.04,0.12,0.03,0.09,0.05,21.0,21.0,6.17,0.95,62.4,384.8,,,,,,,2023-09-20 20:41:00,2023-09-20 20:41:15,374.0,6.166666666666667
WS23259,CW6,27.2,28.012,-83.413,9:58:00 PM,2023,9,20,30.127,36.835,5.5929,3.971926354,0.51,0.07,0.55,0.42,0.13,1.8,21.0,21.0,5.7,0.95,62.4,355.68,,,,,,,2023-09-20 21:58:00,2023-09-20 21:58:20,375.0,5.7
WS23259,CW7,32.9,28.011,-83.568,11:16:00 PM,2023,9,20,30.399,36.847,5.0949,1.709619103,0.07,0.02,1.73,0.45,1.28,5.33,21.0,21.0,5.92,0.95,62.4,369.2,,,,,,,2023-09-20 23:16:00,2023-09-20 23:16:50,376.0,5.916666666666667
WS23259,41,1.0,25.734,-81.572,8:43:00 PM,2023,9,21,30.933,36.731,6.0004,3.70694648,0.15,0.02,0.0,0.0,0.0,31.12,21.0,21.0,0.3,0.95,62.4,18.72,,,,,,,2023-09-21 20:43:00,2023-09-21 20:46:50,377.0,0.3
WS23259,45,6.5,25.583,-81.47,10:00:00 PM,2023,9,21,31.238,38.262,5.8241,2.121502046,0.345,0.03,0.015,0.0,0.015,8.255,21.0,21.0,,,,,,,,,,,2023-09-21 22:00:00,,,
WS23259,47,4.9,25.583,-81.367,10:45:00 PM,2023,9,21,30.582,34.592,6.2763,3.399281564,0.81,0.02,0.01,0.0,0.01,25.41,21.0,21.0,4.83,0.95,62.4,31.6,,,,,,,2023-09-21 22:45:00,2023-09-21 22:45:09,378.0,4.833333333333333
WS23259,49,1.0,25.584,-81.292,11:22:00 PM,2023,9,21,31.208,33.818,6.2807,9.027609306,0.69,0.02,0.02,0.0,0.02,29.66,21.0,21.0,3.57,0.95,62.4,222.56,,,,,,,2023-09-21 23:22:00,2023-09-21 23:22:36,379.0,3.566666666666667
WS23259,51,1.0,25.453,-81.309,12:40:00 AM,2023,9,22,31.058,37.43,5.804,2.186915487,1.01,0.02,0.04,0.03,0.01,9.83,21.0,21.0,2.73,0.95,62.4,17.56,,,,,,,2023-09-22 00:40:00,2023-09-22 00:40:05,380.0,2.7333333333333334
WS23259,53,1.0,25.453,-81.229,1:19:00 AM,2023,9,22,30.819,34.409,6.347,5.731991417,0.2,0.02,0.01,0.0,0.01,50.85,21.0,21.0,,,,,,,,,,,2023-09-22 01:19:00,,,
WS23259,54,1.0,25.338,-81.158,2:36:00 AM,2023,9,22,31.254,35.604,5.6563,5.754165465,0.51,0.07,0.24,0.16,0.08,25.94,21.0,21.0,,,,,,,,,,,2023-09-22 02:36:00,,,
WS23259,55,1.0,25.349,-81.198,3:15:00 AM,2023,9,22,30.576,35.9,5.7445,2.783397379,0.27,0.04,0.02,0.0,0.02,25.77,21.0,21.0,,,,,,,,,,,2023-09-22 03:15:00,,,
WS23259,56,1.0,25.349,-81.23,3:34:00 AM,2023,9,22,30.791,37.624,5.5378,1.977925085,0.36,0.05,0.01,0.0,0.01,12.07,21.0,21.0,,,,,,,,,,,2023-09-22 03:34:00,,,
WS23259,57,1.0,25.348,-81.266,4:04:00 AM,2023,9,22,30.792,37.469,5.8965,2.223502667,0.05,0.03,0.0,0.0,0.0,5.22,21.0,21.0,,,,,,,,,,,2023-09-22 04:04:00,2023-09-22 04:04:26,381.0,0.0
WS23259,57.1,5.0,25.35,-81.336,4:45:00 AM,2023,9,22,30.935,37.297,5.8347,0.873103141,0.19,0.02,0.0,0.0,0.0,5.4,21.0,21.0,4.22,0.95,62.4,263.12,,,,,,,2023-09-22 04:45:00,2023-09-22 04:45:08,382.0,4.216666666666667
WS23259,57.2,8.9,25.35,-81.49,5:50:00 AM,2023,9,22,31.138,37.779,5.7772,1.089854461,0.95,0.02,0.15,0.125,0.025,4.73,21.0,21.0,4.08,0.95,62.4,254.8,,,,,,,2023-09-22 05:50:00,2023-09-22 05:50:02,383.0,4.083333333333333
WS23259,57.3,11.5,25.352,-81.652,7:06:00 AM,2023,9,22,31.163,37.441,5.5716,0.707906483,0.85,0.04,0.19,0.13,0.06,8.25,21.0,21.0,4.92,0.95,62.4,36.8,,,,,,,2023-09-22 07:06:00,2023-09-22 07:06:01,384.0,4.916666666666667
WS23259,58,12.4,25.166,-81.653,8:28:00 AM,2023,9,22,30.986,36.396,5.807,0.595927541,0.4,0.0,0.01,0.0,0.01,4.88,15.0,15.0,4.75,0.95,62.4,296.4,,,,,,,2023-09-22 08:28:00,2023-09-22 08:28:00,385.0,4.75
WS23259,60,6.5,25.166,-81.336,10:30:00 AM,2023,9,22,30.571,37.235,5.346,2.497906511,0.0,0.0,0.02,0.0,0.02,3.92,21.0,21.0,,,,,,,,,,,2023-09-22 10:30:00,2023-09-22 10:34:23,386.0,0.0
WS23259,64,1.0,25.166,-81.156,11:46:00 AM,2023,9,22,30.292,37.817,5.597,5.986992969,0.54,0.13,0.01,0.0,0.01,0.38,,21.0,0.05,0.95,62.4,3.12,,,,,,,2023-09-22 11:46:00,2023-09-22 11:46:38,387.0,0.05
WS23259,65,1.0,25.093,-81.102,12:37:00 PM,2023,9,22,30.285,37.999,5.202,3.788990458,0.76,0.07,0.06,0.01,0.05,20.53,21.0,21.0,,,,,,,,,,,2023-09-22 12:37:00,,,
WS23259,68,1.0,24.93,-81.169,2:00:00 PM,2023,9,22,30.663,37.827,5.172,3.515695316,0.76,0.02,0.02,0.0,0.02,2.36,21.0,21.0,,,,,,,,,,,2023-09-22 14:00:00,,,
HG23314,ROME5,7.8,27.651,-82.838,3:42:00 PM,2023,11,10,22.379,32.158,,0.531943845,0.58,0.07,0.05,0.04,0.01,5.2,27.0,21.0,9.25,0.95,62.4,577.2,,,,,,,2023-11-10 15:42:00,2023-11-10 15:42:00,388.0,9.25
HG23314,ROME4,11.8,27.652,-82.922,4:30:00 PM,2023,11,10,23.081,34.881,,0.471759653,1.72,0.08,0.07,0.05,0.02,3.36,21.0,21.0,4.2,0.95,62.4,262.8,,,,,,,2023-11-10 16:30:00,2023-11-10 16:32:45,389.0,4.2
HG23314,TB3,14.4,27.672,-83.0,5:14:00 PM,2023,11,10,23.428,35.251,,0.37160385,0.59,0.06,0.1,0.07,0.03,2.6,15.0,21.0,4.03,0.95,62.4,251.68,,,,,,,2023-11-10 17:14:00,2023-11-10 17:19:24,390.0,4.033333333333333
HG23314,TB4,23.6,27.617,-83.131,6:18:00 PM,2023,11,10,23.652,36.654,,0.36185779,1.06,0.08,0.08,0.05,0.03,1.47,15.0,15.0,4.08,0.95,62.4,254.8,,,,,,,2023-11-10 18:18:00,2023-11-10 18:20:27,391.0,4.083333333333333
HG23314,TB2,9.6,27.74,-82.928,8:07:00 PM,2023,11,10,23.229,35.284,,0.60987818,0.2,0.05,0.12,0.06,0.06,3.585,21.0,21.0,2.97,0.95,62.4,185.12,,,,,,,2023-11-10 20:07:00,2023-11-10 20:10:09,392.0,2.966666666666667
HG23314,TB1,6.2,27.802,-82.882,8:57:00 PM,2023,11,10,22.943,34.868,,1.377175361,0.68,0.1,0.38,0.23,0.15,1.42,21.0,21.0,3.82,0.95,62.4,238.16,,,,,,,2023-11-10 20:57:00,2023-11-10 20:59:20,393.0,3.816666666666667
HG23314,CW1,5.1,28.01,-82.848,10:55:00 PM,2023,11,10,22.806,34.621,,1.07611621,1.13,0.09,0.35,0.23,0.12,4.11,27.0,21.0,5.15,0.95,62.4,321.36,,,,,,,2023-11-10 22:55:00,2023-11-10 22:56:07,394.0,5.15
HG23314,CW2,8.9,28.017,-82.892,11:22:00 PM,2023,11,10,22.648,34.075,,0.553662778,1.98,0.14,0.83,0.59,0.24,5.45,27.0,21.0,5.23,0.95,62.4,326.56,,,,,,,2023-11-10 23:22:00,2023-11-10 23:28:02,395.0,5.233333333333333
HG23314,CW3,10.3,28.01,-82.96,12:05:00 AM,2023,11,11,23.089,34.318,,0.505284841,0.36,0.06,0.23,0.16,0.07,4.75,27.0,21.0,4.25,0.95,62.4,265.2,,,,,,,2023-11-11 00:05:00,2023-11-11 00:09:34,396.0,4.25
HG23314,CW4,15.4,28.012,-83.079,12:56:00 AM,2023,11,11,23.209,35.105,,0.849483842,0.75,0.08,0.14,0.08,0.06,2.045,15.0,21.0,4.5,0.95,62.4,28.8,,,,,,,2023-11-11 00:56:00,2023-11-11 01:01:13,397.0,4.5
HG23314,CW5,21.6,28.012,-83.239,2:02:00 AM,2023,11,11,24.046,35.408,,0.271077448,0.22,0.04,0.06,0.03,0.03,0.7,15.0,15.0,5.67,0.95,62.4,353.6,,,,,,,2023-11-11 02:02:00,2023-11-11 02:06:37,398.0,5.666666666666667
HG23314,CW6,25.7,28.012,-83.405,3:12:00 AM,2023,11,11,24.344,36.682,,0.310401807,0.43,0.06,0.08,0.05,0.03,1.22,15.0,15.0,6.03,0.95,62.4,376.48,,,,,,,2023-11-11 03:12:00,2023-11-11 03:17:06,399.0,6.033333333333333
HG23314,CW7,33.2,28.012,-83.569,4:19:00 AM,2023,11,11,25.149,36.519,,0.274484172,0.28,0.04,0.02,0.01,0.01,1.28,15.0,15.0,6.5,0.95,62.4,45.6,,,,,,,2023-11-11 04:19:00,2023-11-11 04:24:08,400.0,6.5
HG23314,TB10,35.0,27.621,-83.49,7:16:00 AM,2023,11,11,25.672,36.321,,0.284112241,1.13,0.05,0.285,0.235,0.05,1.81,15.0,15.0,7.83,0.95,62.4,488.8,,,,,,,2023-11-11 07:16:00,2023-11-11 07:20:06,401.0,7.833333333333333
HG23314,TB5,30.2,27.617,-83.301,8:48:00 AM,2023,11,11,25.068,36.774,,0.384335084,0.13,0.04,0.0,0.0,0.02,1.05,15.0,15.0,7.32,0.95,62.4,456.56,,,,,,,2023-11-11 08:48:00,2023-11-11 08:52:43,402.0,7.316666666666666
HG23314,AMI9,47.0,27.189,-83.505,4:08:00 PM,2023,11,11,26.308,35.93,,0.230034443,0.14,0.03,0.02,0.0,0.02,1.28,15.0,15.0,7.73,0.95,62.4,482.56,,,,,,,2023-11-11 16:08:00,2023-11-11 16:08:05,403.0,7.733333333333333
HG23314,AMI8,44.9,27.228,-83.41,5:00:00 PM,2023,11,11,26.027,36.123,,0.237614116,0.78,0.05,0.03,0.0,0.03,1.05,15.0,15.0,5.75,0.95,62.4,358.8,,,,,,,2023-11-11 17:00:00,2023-11-11 17:04:40,404.0,5.75
HG23314,AMI7,40.2,27.266,-83.316,5:51:00 PM,2023,11,11,26.184,36.144,,0.263085701,0.34,0.03,0.02,0.0,0.02,1.15,15.0,15.0,5.05,0.95,62.4,315.12,,,,,,,2023-11-11 17:51:00,2023-11-11 17:55:45,405.0,5.05
HG23314,AMI6,35.1,27.305,-83.221,6:37:00 PM,2023,11,11,25.652,36.349,,0.271499713,0.91,0.025,0.02,0.02,0.0,0.68,15.0,15.0,4.68,0.95,62.4,292.24,,,,,,,2023-11-11 18:37:00,2023-11-11 18:41:44,406.0,4.683333333333334
HG23314,AMI5,28.9,27.343,-83.127,7:28:00 PM,2023,11,11,23.759,36.431,,0.543668937,0.47,0.03,0.0,0.0,0.0,1.52,15.0,15.0,5.35,0.95,62.4,333.84,,,,,,,2023-11-11 19:28:00,2023-11-11 19:33:01,407.0,5.35
HG23314,AMI4,21.8,27.382,-83.033,8:16:00 PM,2023,11,11,23.679,35.902,,0.510502012,0.39,0.06,0.05,0.0,0.05,1.34,15.0,15.0,4.08,0.95,62.4,254.8,,,,,,,2023-11-11 20:16:00,2023-11-11 20:19:20,408.0,4.083333333333333
HG23314,AMI3,15.4,27.42,-82.939,9:03:00 PM,2023,11,11,23.539,35.283,,0.428481075,0.83,0.06,0.08,0.02,0.06,0.64,27.0,21.0,4.52,0.95,62.4,281.84,,,,,,,2023-11-11 21:03:00,2023-11-11 21:07:56,409.0,4.516666666666667
HG23314,AMI2,10.2,27.459,-82.844,9:51:00 PM,2023,11,11,23.923,34.881,,0.662973434,0.99,0.06,0.09,0.03,0.06,0.59,27.0,21.0,4.67,0.95,62.4,291.2,,,,,,,2023-11-11 21:51:00,2023-11-11 21:55:36,410.0,4.666666666666667
HG23314,AMI1,7.6,27.497,-82.751,10:41:00 PM,2023,11,11,23.785,34.887,,2.504647708,0.18,0.055,0.05,0.0,0.05,0.94,27.0,21.0,4.32,0.95,62.4,269.36,,,,,,,2023-11-11 22:41:00,2023-11-11 22:45:48,411.0,4.316666666666666
HG23314,V1,6.1,27.111,-82.477,1:48:00 AM,2023,11,12,24.545,35.37,,0.819389869,0.93,0.12,0.06,0.0,0.06,0.24,27.0,27.0,4.77,0.95,62.4,297.44,,,,,,,2023-11-12 01:48:00,2023-11-12 01:52:41,412.0,4.766666666666667
HG23314,V2,12.3,27.072,-82.546,2:26:00 AM,2023,11,12,23.928,35.855,,0.350391564,0.31,0.07,0.05,0.0,0.05,4.59,27.0,27.0,5.08,0.95,62.4,317.2,,,,,,,2023-11-12 02:26:00,2023-11-12 02:30:34,413.0,5.083333333333333
HG23314,V3,15.3,27.033,-82.614,3:08:00 AM,2023,11,12,24.152,36.189,,0.277770759,0.28,0.06,0.05,0.0,0.05,2.22,27.0,27.0,5.68,0.95,62.4,354.64,,,,,,,2023-11-12 03:08:00,2023-11-12 03:12:42,414.0,5.683333333333334
HG23314,V4,18.9,26.994,-82.684,3:49:00 AM,2023,11,12,25.16,36.261,,0.260629163,0.42,0.04,0.06,0.0,0.06,3.24,15.0,15.0,5.22,0.95,62.4,325.52,,,,,,,2023-11-12 03:49:00,2023-11-12 03:54:02,415.0,5.216666666666667
HG23314,V5,25.0,26.955,-82.751,4:31:00 AM,2023,11,12,25.353,36.426,,0.214792324,0.28,0.05,0.05,0.0,0.05,1.65,15.0,15.0,5.7,0.95,62.4,355.68,,,,,,,2023-11-12 04:31:00,2023-11-12 04:36:11,416.0,5.7
HG23314,V6,27.1,26.916,-82.821,5:07:00 AM,2023,11,12,25.515,36.286,,0.146452806,0.11,0.04,0.05,0.0,0.05,1.15,15.0,15.0,7.08,0.95,62.4,442.0,,,,,,,2023-11-12 05:07:00,2023-11-12 05:11:34,417.0,7.083333333333333
